listing_id,list_price,pull_date,permalink,Address,Address_lat,Address_long,central_air,recreation_facilities,basement,rental_property,dishwasher,hardwood_floors,central_heat,disability_features,fireplace,pets_allowed,washer_dryer,two_or_more_stories,garage_1_or_more,garage_2_or_more,garage_3_or_more,updated_kitchen,high_ceiling,master_bedroom,big_lot,forced_air,park,shopping,modern_kitchen,large_kitchen,medicalcare,laundry_room,granite_kitchen,open_kitchen,trails,maintenance,single_story,dining_room,family_room,fenced_yard,private_bathroom,open_floor_plan,floor_plan,ensuite,groundscare,river_view,view,water_view,gourmet_kitchen,efficient,corner_lot,furniture,community_swimming_pool,big_yard,private_backyard,community_outdoor_space,front_porch,lake_view,waterfront,views,lake,beach,new_construction,vaulted_ceiling,spa_or_hot_tub,basketball_court,tennis_court,playground,tennis,basketball,no_hoa,carport,master_suite,library,clubhouse,new_roof,large_porch,soccer,farm,dual_master_bedroom,community_gym,den_or_office,golf_course,jack_and_jill_bathroom,ranch,guest_parking,pond,wooded_land,city_view,swimming_pool,elevator,beds,baths,baths_full,baths_half,baths_1qtr,baths_3qtr,garage,stories,type,sub_type,lot_sqft,sqft,year_built,sold_price,sold_date,name,school_ids,elementary_school_rating,middle_school_rating,high_school_rating
2961895482,4950,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/6466-Lake-Meadow-Dr_Burke_VA_22015_M59385-18586,"6466 Lake Meadow Dr Burke, VA 22015",38.778185,-77.292997,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,1,None,None,None,None,single_family,None,26742,4188,1994,459000,1994-11-18,None,"['Cherry-Run-Elementary-School-0772866011', 'Lake-Braddock-Secondary-0772864661']",9,9,9
2960237669,1700,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/2526-24th-St-N-Level_Arlington_VA_22207_M94243-13873,"2526 24th St N Unit Level Arlington, VA 22207",38.900543,-77.091797,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,None,None,None,None,None,single_family,None,650,650,1940,None,None,None,['Dorothy-Hamm-Middle-0772967701'],9,9,9
2962536998,3900,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/8650-Wind-Song-Ct_Springfield_VA_22153_M50835-31661,"8650 Wind Song Ct Springfield, VA 22153",38.739808,-77.242579,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,1,None,None,2,None,single_family,None,9962,2016,1979,200000,1991-10-04,None,"['Newington-Forest-Elementary-School-0772866021', 'South-County-Middle-School-0772933901', 'South-County-High-School-0772903241']",9,9,9
2962005651,5000,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/5304-Orchardson-Ct_Fairfax_VA_22032_M65837-81528,"5304 Orchardson Ct Fairfax, VA 22032",38.810363,-77.288663,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,None,None,None,None,2,single_family,None,10682,2200,1971,525000,2023-06-26,None,"['Laurel-Ridge-Elementary-School-0772864721', 'Robinson-Secondary-0772865201']",9,9,9
2959539849,4200,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/1300-N-Hudson-St-2_Arlington_VA_22201_M96250-84365,"1300 N Hudson St Unit 2 Arlington, VA 22201",38.887753,-77.097725,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,None,None,None,None,None,single_family,None,3759,4010,1940,None,None,None,"['Washington-Liberty-High-School-0772859031', 'Dorothy-Hamm-Middle-0772967701']",9,9,9
2950392701,2000,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/7402-Nigh-Rd_Falls-Church_VA_22043_M61829-89252,"7402 Nigh Rd Falls Church, VA 22043",38.906873,-77.20143,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,None,None,None,None,None,single_family,None,None,1000,None,337000,2008-09-15,None,"['Lemon-Road-Elementary-School-0772864751', 'Marshall-High-School-0772864901', 'Kilmer-Middle-School-0772864631']",9,9,9
2961581576,3000,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/4969-34th-St-N_Arlington_VA_22207_M57047-14172,"4969 34th St N Arlington, VA 22207",38.911887,-77.139081,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,None,None,None,None,None,single_family,None,7000,1338,1949,62856,1978-06-29,None,"['Jamestown-Elementary-School-0772858841', 'Williamsburg-Middle-School-0772859041', 'Yorktown-High-School-0772859051']",9,9,9
2961940135,3600,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/502-N-Mansfield-St_Alexandria_VA_22304_M61704-59550,nan,,,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,None,None,None,None,None,single_family,None,8005,2075,1956,425000,2020-02-25,None,"['James-K-Polk-Elementary-School-0772858151', 'Francis-C-Hammond-Middle-0772858121', 'Alexandria-City-High-School-0772858261']",9,9,9
2960521445,2700,2023-12-17 18:56:06.172429,https://www.realtor.com/realestateandhomes-detail/503-S-Wayne-St_Arlington_VA_22204_M64557-51861,"503 S Wayne St Arlington, VA 22204",38.869507,-77.083317,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,None,None,None,None,None,single_family,None,2750,1095,1940,439000,2016-08-31,None,"['Jefferson-Middle-School-0772858851', 'Henry-Elementary-School-0772858821', 'Wakefield-High-School-0772859021']",9,9,9
2962614461,3250,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/2403-Spring-St_Dunn-Loring_VA_22027_M61490-58566,"2403 Spring St Dunn Loring, VA 22027",38.89345,-77.2169,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,None,None,None,None,None,single_family,None,12350,1269,1975,545000,2017-07-18,None,"['Kilmer-Middle-School-0772864631', 'Marshall-High-School-0772864901', 'Stenwood-Elementary-School-0772865311']",9,9,9
2933741721,980,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/2700-11th-St-N_Arlington_VA_22201_M58584-02067,"2700 11th St N Arlington, VA 22201",38.886267,-77.09045,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,None,None,None,None,None,single_family,None,None,None,None,221000,1994-08-16,None,"['Innovation-Elementary-School-0772859111', 'Washington-Liberty-High-School-0772859031', 'Dorothy-Hamm-Middle-0772967701']",9,9,9
2962687887,3500,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/1112-Hillcrest-Dr-SW_Vienna_VA_22180_M64117-00705,"1112 Hillcrest Dr SW Vienna, VA 22180",38.885377,-77.254599,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,None,None,None,None,None,single_family,None,10238,1788,1959,620000,2018-10-11,None,"['Marshall-Road-Elementary-School-0772864911', 'Thoreau-Middle-School-0772865361', 'Madison-High-School-0772864851']",9,9,9
2961629257,2000,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/4705-Rippling-Pond-Dr_Fairfax_VA_22033_M61592-64359,"4705 Rippling Pond Dr Fairfax, VA 22033",38.863003,-77.404783,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,None,None,None,None,None,single_family,None,15682,1276,1993,314270,1993-10-01,None,"['Rocky-Run-Middle-School-0772865941', 'Greenbriar-West-Elementary-School-0772864261', 'Chantilly-High-School-0772863461']",9,9,9
2962623452,3950,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/4837-25th-St-N_Arlington_VA_22207_M58525-00230,"4837 25th St N Arlington, VA 22207",38.900593,-77.129948,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,None,None,2,2,single_family,None,9646,3192,1960,781000,2010-07-08,None,"['Yorktown-High-School-0772859051', 'Discovery-Elementary-School-0772966041', 'Williamsburg-Middle-School-0772859041']",9,9,9
2962663410,3895,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/4027-N-Glebe-Rd_Arlington_VA_22207_M64717-84959,"4027 N Glebe Rd Arlington, VA 22207",38.921133,-77.129519,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,None,None,None,None,None,single_family,None,7026,1860,1933,735000,2022-08-18,None,"['Jamestown-Elementary-School-0772858841', 'Williamsburg-Middle-School-0772859041', 'Yorktown-High-School-0772859051']",9,9,9
2958557923,2000,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/1006-S-Columbus-St_Arlington_VA_22204_M65643-16569,"1006 S Columbus St Arlington, VA 22204",38.853896,-77.110567,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,None,None,None,None,None,single_family,None,5308,928,1942,65000,1984-12-20,None,"['Wakefield-High-School-0772859021', 'Abingdon-Elementary-School-0772858711', 'Kenmore-Middle-School-0772858861']",9,9,9
2962128300,3600,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/1823-N-Harrison-St_Arlington_VA_22205_M67169-00580,"1823 N Harrison St Arlington, VA 22205",38.891282,-77.131881,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,None,None,None,None,None,single_family,None,9309,2912,1962,120000,1983-12-30,None,"['Glebe-Elementary-School-0772858801', 'Swanson-Middle-School-0772858951', 'Yorktown-High-School-0772859051']",9,9,9
2962100162,3600,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/13634-Poplar-Tree-Rd_Chantilly_VA_20151_M56362-34777,"13634 Poplar Tree Rd Chantilly, VA 20151",38.875486,-77.421537,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,None,None,None,2,single_family,None,11150,1869,1981,500000,2005-06-15,None,"['Brookfield-Elementary-School-0772863651', 'Rocky-Run-Middle-School-0772865941', 'Chantilly-High-School-0772863461']",9,9,9
2962602190,4200,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/3903-Bentwood-Ct_Fairfax_VA_22031_M52556-12669,"3903 Bentwood Ct Fairfax, VA 22031",38.842196,-77.253179,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,None,None,2,2,single_family,None,13893,3040,1981,386000,2000-06-19,None,"['Mantua-Elementary-School-0772864861', 'Frost-Middle-School-0772864151', 'Woodson-High-School-0772865651']",9,9,9
2962644016,3095,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/5711-Guy-Pl_Springfield_VA_22151_M66398-32654,"5711 Guy Pl Springfield, VA 22151",38.795681,-77.203451,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,None,None,None,None,None,single_family,None,None,1890,None,513888,2020-01-03,None,"['North-Springfield-Elementary-School-0772865021', 'Annandale-High-School-0772863561', 'Holmes-Middle-School-0772864451']",9,9,9
2962090547,4500,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/10422-Headly-Ct_Fairfax_VA_22032_M59176-23061,"10422 Headly Ct Fairfax, VA 22032",38.821291,-77.307091,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,None,None,2,None,single_family,None,8426,3187,1982,504000,2004-12-03,None,"['Oak-View-Elementary-School-0772865031', 'Robinson-Secondary-0772865201']",9,9,9
2960714844,4150,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/11332-Vale-Rd_Oakton_VA_22124_M62229-67079,"11332 Vale Rd Oakton, VA 22124",38.896346,-77.338743,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,None,None,2,None,single_family,None,42744,3240,1965,655000,2013-03-29,None,"['Waples-Mill-Elementary-School-0772863541', 'Oakton-High-School-0772865051', 'Franklin-Middle-School-0772866041']",9,9,9
2960633419,2400,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/2424-S-Kenmore-St_Arlington_VA_22206_M54883-10843,"2424 S Kenmore St Arlington, VA 22206",38.847654,-77.084648,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,None,None,None,None,None,single_family,None,4204,1242,1975,None,None,None,"['Dr.-Charles-R.-Drew-Elementary-0772858751', 'Gunston-Middle-School-0772859061', 'Wakefield-High-School-0772859021']",9,9,9
2957749942,2199,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/5805-26th-St-N-2_Arlington_VA_22207_M52174-06119,"5805 26th St N Unit 2 Arlington, VA 22207",38.896948,-77.146051,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,None,None,None,None,None,single_family,None,11032,800,1920,None,None,None,"['Nottingham-Elementary-School-0772858921', 'Yorktown-High-School-0772859051', 'Williamsburg-Middle-School-0772859041']",9,9,9
2960937943,3250,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/4763-Arlington-Blvd_Arlington_VA_22203_M52076-45286,"4763 Arlington Blvd Arlington, VA 22203",38.867414,-77.115386,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,None,None,None,None,None,single_family,None,5994,1544,1941,429500,2004-06-21,None,"['Barrett-Elementary-School-0772858741', 'Kenmore-Middle-School-0772858861', 'Washington-Liberty-High-School-0772859031']",9,9,9
2961089921,7500,2023-12-23 10:50:44.075127,https://www.realtor.com/realestateandhomes-detail/6430-27th-St-N_Arlington_VA_22207_M67253-52582,"6430 27th St N Arlington, VA 22207",38.896669,-77.157009,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,None,None,None,None,None,single_family,None,7652,7500,2001,1620000,2022-05-09,None,"['Tuckahoe-Elementary-School-0772859011', 'Yorktown-High-School-0772859051', 'Williamsburg-Middle-School-0772859041']",9,9,9
2962956186,1650,2024-01-21 09:46:19.821665,https://www.realtor.com/realestateandhomes-detail/2300-Pimmit-Dr-Apt-710_Falls-Church_VA_22043_M63824-24195,"2300 Pimmit Dr Apt 710 Falls Church, VA 22043",38.89883,-77.20719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,single_family,None,None,None,None,50000,1985-11-06,None,"['Marshall-High-School-0772864901', 'Shrevewood-Elementary-School-0772865231', 'Kilmer-Middle-School-0772864631']",9,9,9
2962984906,1649,2024-01-21 09:46:19.821665,https://www.realtor.com/realestateandhomes-detail/13115-Peach-Leaf-Pl_Fairfax_VA_22030_M65033-48326,"13115 Peach Leaf Pl Fairfax, VA 22030",38.845484,-77.398541,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,None,None,None,None,None,single_family,None,9583,1903,1996,880000,2005-07-01,None,"['Powell-Elementary-School-0772900201', 'Johnson-Middle-School-0772864711', 'Fairfax-High-School-0772863931']",9,9,9
2963131302,4900,2024-01-21 09:46:19.821665,https://www.realtor.com/realestateandhomes-detail/7365-Hunters-Oak-Ct_Springfield_VA_22150_M66587-66902,"7365 Hunters Oak Ct Springfield, VA 22150",38.767469,-77.195866,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,1,None,None,None,None,single_family,None,None,3496,1999,820000,2017-12-15,None,"['Garfield-Elementary-School-0772864161', 'John-R.-Lewis-High-School-0772864741', 'Key-Middle-School-0772864611']",9,9,9
2962699363,2600,2024-01-21 09:46:19.821665,https://www.realtor.com/realestateandhomes-detail/4193-S-Four-Mile-Run-Dr-Unit-303_Arlington_VA_22204_M59108-16508,"4193 S Four Mile Run Dr Unit 303 Arlington, VA 22204",38.850437,-77.099243,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,None,None,None,None,None,single_family,None,None,None,None,None,None,None,"['Wakefield-High-School-0772859021', 'Dr.-Charles-R.-Drew-Elementary-0772858751', 'Jefferson-Middle-School-0772858851']",9,9,9
2963213297,1800,2024-01-21 09:46:19.821665,https://www.realtor.com/realestateandhomes-detail/2514-Fauquier-Ln_Reston_VA_20191_M60147-86226,"2514 Fauquier Ln Reston, VA 20191",38.922018,-77.351647,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,None,None,None,None,None,single_family,None,None,1060,None,580000,2023-03-01,None,"['Hunters-Woods-Elementary-0772864501', 'South-Lakes-High-School-0772865251', 'Hughes-Middle-School-0772865921']",9,9,9
2962823350,3850,2024-01-21 09:46:19.821665,https://www.realtor.com/realestateandhomes-detail/13321-Lockgate-Pl_Herndon_VA_20171_M55184-92925,"13321 Lockgate Pl Herndon, VA 20171",38.905571,-77.408736,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,None,None,2,None,single_family,None,12066,3472,1985,725000,2020-12-01,None,"['Oak-Hill-Elementary-School-0772866031', 'Franklin-Middle-School-0772866041', 'Chantilly-High-School-0772863461']",9,9,9
2962956476,3600,2024-01-21 09:46:19.821665,https://www.realtor.com/realestateandhomes-detail/5168-11th-St-S_Arlington_VA_22204_M52067-75941,"5168 11th St S Arlington, VA 22204",38.851388,-77.113741,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,3,None,None,None,None,None,single_family,None,5578,1626,1942,438000,2005-10-11,None,"['Wakefield-High-School-0772859021', 'Abingdon-Elementary-School-0772858711', 'Kenmore-Middle-School-0772858861']",9,9,9
2961673745,1600,2024-01-21 09:46:19.821665,https://www.realtor.com/realestateandhomes-detail/10120-Woodrow-Unit-Basement-St-Unit-1_Vienna_VA_22181_M98733-51984,"10120 Woodrow Unit Basement St Unit 1 Vienna, VA 22181",38.906136,-77.296021,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,None,None,None,None,None,single_family,None,27116,6279,2022,None,None,None,"['Flint-Hill-Elementary-School-0772864021', 'Madison-High-School-0772864851', 'Thoreau-Middle-School-0772865361']",9,9,9
